"female_normal_vs_deep"	"female_normal_vs_shallow"	"female_shallow_vs_deep"	"male_normal_vs_deep"	"male_normal_vs_shallow"	"male_shallow_vs_deep"
"ENSG00000232880.1_NDUFB4P10"	NA	-1.10743553302222	NA	NA	-1.31948173976691	NA
"ENSG00000232881.2_RPS10P21"	NA	NA	NA	NA	NA	NA
"ENSG00000232882.1_PHKA1P1"	0	0	0	0	0	0
"ENSG00000232883.1_AL451081.2"	0	-0.471043869065162	0	0	0	0
"ENSG00000232884.9_AF127936.1"	0	0	0	0	-0.462974556033875	0
"ENSG00000232885.2_GPC5-AS2"	NA	0	NA	NA	0	NA
"ENSG00000232886.1_AF212831.1"	NA	NA	NA	NA	NA	NA
"ENSG00000232887.1_AC006466.1"	NA	NA	NA	NA	NA	NA
"ENSG00000232888.4_RPS11P5"	0	0	0	0	0	0
"ENSG00000232889.2_AC087499.3"	NA	NA	NA	NA	NA	NA
"ENSG00000232891.1_AL450344.3"	0	-1.19782484124276	0	NA	0	NA
"ENSG00000232892.1_RGS5-AS1"	NA	-1.18508840700181	NA	NA	0	NA
"ENSG00000232893.1_IQCA1-AS1"	NA	-1.58431883709004	NA	NA	0	NA
"ENSG00000232894.1_MRPS31P2"	0	-0.815815785333243	0	NA	0	NA
"ENSG00000232895.2_AL121999.1"	NA	NA	NA	NA	NA	NA
"ENSG00000232896.1_AL592463.1"	NA	0	NA	NA	NA	NA
"ENSG00000232897.2_AL117329.2"	NA	NA	NA	NA	NA	NA
"ENSG00000232899.1_CDY9P"	NA	NA	NA	NA	NA	NA
"ENSG00000232900.2_AL050403.1"	NA	NA	NA	NA	NA	NA
"ENSG00000232901.1_CYCSP10"	0	0	0	0	0	0
"ENSG00000232903.2_LINC01166"	0	0	0	NA	0	NA
"ENSG00000232905.2_AL162393.1"	NA	NA	NA	NA	NA	NA
"ENSG00000232906.1_AC092685.1"	NA	0	NA	NA	0	NA
"ENSG00000232907.8_DLGAP4-AS1"	0	-0.326297062709974	0	0	0	0
"ENSG00000232908.3_HSD17B7P1"	NA	NA	NA	NA	NA	NA
"ENSG00000232909.1_AL157823.2"	0	0	0	0	0	0
"ENSG00000232910.1_RAB9AP1"	NA	NA	NA	NA	NA	NA
"ENSG00000232912.6_RERE-AS1"	0	0	0	0	-0.474246377252881	0
"ENSG00000232913.8_PLCE1-AS2"	NA	0	NA	NA	0	NA
"ENSG00000232914.1_TRAPPC2P4"	NA	NA	NA	NA	NA	NA
"ENSG00000232915.1_RNF14P1"	NA	0	NA	NA	0	NA
"ENSG00000232916.1_HMGN2P27"	0	-1.73966992121299	0	NA	-0.984386638267026	NA
"ENSG00000232917.5_HSPE1P6"	0	0	0	NA	0	NA
"ENSG00000232918.2_AC118469.1"	NA	NA	NA	NA	NA	NA
"ENSG00000232920.1_LINC01400"	NA	NA	NA	NA	NA	NA
"ENSG00000232922.1_MTND6P24"	NA	NA	NA	NA	NA	NA
"ENSG00000232924.1_ELOCP4"	NA	NA	NA	NA	NA	NA
"ENSG00000232925.2_MRPS16P2"	NA	NA	NA	NA	NA	NA
"ENSG00000232926.1_AC000078.1"	0	0.358106783697256	0	0	0	0
"ENSG00000232927.1_USP12PY"	NA	NA	NA	NA	NA	NA
"ENSG00000232928.2_DDX3P1"	0	0	0	NA	0	NA
"ENSG00000232930.2_AC083864.2"	NA	NA	NA	NA	NA	NA
"ENSG00000232931.6_LINC00342"	0	0.865187671771909	0	0	0	0
"ENSG00000232934.8_AL157786.1"	0	0	0	0	0	0
"ENSG00000232935.2_AL359094.2"	NA	NA	NA	NA	NA	NA
"ENSG00000232936.6_AL157400.2"	0	0	0	NA	0	NA
"ENSG00000232937.1_AL589765.2"	NA	NA	NA	NA	NA	NA
"ENSG00000232938.2_RPL23AP87"	0	0	0	0	0	0
"ENSG00000232939.1_AL158829.1"	NA	0	NA	NA	0	NA
"ENSG00000232940.6_HCG25"	0	0	0	0	0	0
"ENSG00000232943.1_GGCTP2"	NA	NA	NA	NA	NA	NA
"ENSG00000232944.1_AC092423.1"	NA	NA	NA	NA	NA	NA
"ENSG00000232946.1_RPL35AP20"	0	0	0	NA	0	NA
"ENSG00000232947.1_LINC02543"	NA	NA	NA	NA	NA	NA
"ENSG00000232948.1_DEFB130A"	NA	NA	NA	NA	NA	NA
"ENSG00000232949.2_AC002480.2"	0	0	0	0	-0.983035116908446	0
"ENSG00000232950.1_ZNF519P1"	NA	NA	NA	NA	NA	NA
"ENSG00000232951.1_IPO7P1"	NA	0	NA	NA	0	NA
"ENSG00000232952.1_AL512844.1"	0	0	0	NA	0	NA
"ENSG00000232953.1_HSPA8P18"	NA	0	NA	NA	0	NA
"ENSG00000232954.2_LINC00374"	NA	NA	NA	NA	NA	NA
"ENSG00000232956.9_SNHG15"	0	-0.380126898879702	0	0	0	0
"ENSG00000232958.1_AC027119.1"	NA	NA	NA	NA	NA	NA
"ENSG00000232959.1_AL356475.1"	NA	0	NA	NA	NA	NA
"ENSG00000232963.1_HMGN2P20"	NA	-1.46245976439014	NA	NA	0	NA
"ENSG00000232964.2_LINC01737"	NA	NA	NA	NA	NA	NA
"ENSG00000232965.1_RPS12P18"	NA	0	NA	NA	0	NA
"ENSG00000232968.1_EIF4EP4"	NA	NA	NA	NA	NA	NA
"ENSG00000232969.1_AP001062.2"	NA	0	NA	NA	0	NA
"ENSG00000232970.1_POLHP1"	0	-1.95079347806951	0	NA	0	NA
"ENSG00000232971.2_AL591719.2"	NA	NA	NA	NA	NA	NA
"ENSG00000232973.13_CYP1B1-AS1"	0	0	0	0	0.452018711463175	0
"ENSG00000232975.1_MTCO1P57"	NA	NA	NA	NA	NA	NA
"ENSG00000232976.1_TRIM60P10Y"	NA	NA	NA	NA	NA	NA
"ENSG00000232977.7_LINC00327"	0	0	0	0	-0.652038641551725	0
"ENSG00000232978.2_AL161909.2"	NA	-1.46798507730691	NA	NA	-1.14799658303678	NA
"ENSG00000232979.1_AC092580.3"	NA	0	NA	NA	0	NA
"ENSG00000232981.1_MTCO1P51"	NA	NA	NA	NA	NA	NA
"ENSG00000232982.1_MTCO1P45"	NA	NA	NA	NA	NA	NA
"ENSG00000232983.2_AL160270.2"	NA	NA	NA	NA	NA	NA
"ENSG00000232985.1_AL355537.1"	NA	NA	NA	NA	NA	NA
"ENSG00000232986.1_AL139081.1"	NA	0	NA	NA	0	NA
"ENSG00000232987.2_LINC01219"	NA	0	NA	NA	0	NA
"ENSG00000232989.1_AL356010.1"	NA	NA	NA	NA	NA	NA
"ENSG00000232990.2_MTATP6P7"	NA	NA	NA	NA	NA	NA
"ENSG00000232991.5_GACAT1"	NA	NA	NA	NA	NA	NA
"ENSG00000232992.2_AHCYP4"	NA	NA	NA	NA	NA	NA
"ENSG00000232993.1_AL445183.1"	NA	NA	NA	NA	NA	NA
"ENSG00000232994.1_RPL7P14"	NA	0	NA	NA	0	NA
"ENSG00000232995.7_RGS5"	0	-0.401538329073618	0	0	-0.34819267444456	0
"ENSG00000232998.3_VPS13A-AS1"	NA	NA	NA	NA	NA	NA
"ENSG00000232999.1_AL133351.2"	NA	NA	NA	NA	NA	NA
"ENSG00000233002.2_TBC1D26-AS1"	NA	0	NA	NA	0	NA
"ENSG00000233003.4_CICP26"	NA	0	NA	NA	NA	NA
"ENSG00000233005.2_AC018742.1"	0	0	0	NA	1.17439938492954	NA
"ENSG00000233006.8_MIR3936HG"	0	0	0	0	0	0
"ENSG00000233007.1_UBTFL11"	NA	NA	NA	NA	NA	NA
"ENSG00000233008.6_LINC01725"	0	-0.715060126039498	0	0	0	0
"ENSG00000233009.1_NALCN-AS1"	0	0	0	0	0	0
"ENSG00000233010.1_RPEP4"	NA	-1.23221154133636	NA	NA	0	NA
"ENSG00000233011.1_SLC9A3P1"	NA	NA	NA	NA	NA	NA
"ENSG00000233012.2_HDAC1P2"	0	0	0	NA	-0.901255219231992	NA
"ENSG00000233013.10_FAM157B"	0	0.370132459535074	0	0	0	0
"ENSG00000233014.1_TBC1D3P7"	NA	NA	NA	NA	NA	NA
"ENSG00000233015.1_SLC25A6P1"	NA	NA	NA	NA	NA	NA
"ENSG00000233016.7_SNHG7"	0	-0.26192921718344	0	0	0	0
"ENSG00000233017.3_AL121832.1"	0	0.465914869431831	0	0	0.759079265800915	0
"ENSG00000233018.1_AL732292.1"	NA	0	NA	NA	NA	NA
"ENSG00000233020.1_CHORDC1P5"	NA	NA	NA	NA	NA	NA
"ENSG00000233021.2_AL669841.1"	NA	NA	NA	NA	0	NA
"ENSG00000233024.7_NPIPA9"	NA	0	NA	NA	0	NA
"ENSG00000233025.1_CRYZP1"	0	0	0	0	-0.643686597239147	0
"ENSG00000233026.1_MTCO1P5"	NA	NA	NA	NA	NA	NA
"ENSG00000233028.1_AC006970.1"	0	0	0	NA	-1.51311297709235	0
"ENSG00000233029.3_AC244453.2"	0	0	0	NA	-0.690525259262611	0
"ENSG00000233030.2_AC243772.2"	0	-0.579405463562997	0	0	0	0
"ENSG00000233031.1_AC125238.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233033.1_CASK-AS1"	0	0	0	NA	0	NA
"ENSG00000233036.1_KRTAP8-2P"	NA	NA	NA	NA	NA	NA
"ENSG00000233037.2_AC009237.5"	NA	0	NA	NA	NA	NA
"ENSG00000233038.6_PTPRN2-AS1"	0	0.453195516748616	0	0	0	0
"ENSG00000233039.1_MTND5P30"	NA	NA	NA	NA	NA	NA
"ENSG00000233040.2_FAM204BP"	NA	-1.79241649119549	NA	NA	0	NA
"ENSG00000233041.8_PHGR1"	NA	NA	NA	5.88740782356289	0	5.0922264073997
"ENSG00000233044.1_AL049820.1"	NA	NA	NA	NA	0	NA
"ENSG00000233045.1_RPL15P5"	0	0	0	0	0	0
"ENSG00000233047.7_LINC01677"	NA	NA	NA	NA	NA	NA
"ENSG00000233048.1_LINC01722"	NA	NA	NA	NA	NA	NA
"ENSG00000233050.1_DEFB130B"	NA	NA	NA	NA	NA	NA
"ENSG00000233052.1_AL513304.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233055.1_AL353621.1"	NA	0	NA	NA	0.789270852118963	NA
"ENSG00000233056.3_ERVH48-1"	NA	NA	NA	3.83000634318537	1.06742761179694	2.76257873138843
"ENSG00000233057.1_EEF1A1P14"	0	-0.334850513395374	0	0	0	0
"ENSG00000233058.2_LINC00884"	0	-0.45258587869039	0	0	-0.57844517295531	0
"ENSG00000233060.1_AC016700.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233061.1_TTLL7-IT1"	NA	-1.29908482137771	NA	NA	-1.36922956560848	NA
"ENSG00000233063.2_SAR1AP4"	NA	NA	NA	NA	NA	NA
"ENSG00000233064.2_AL136307.1"	0	-0.525128964149185	0	0	-1.22155933161488	0
"ENSG00000233067.4_PTCHD1-AS"	NA	0	NA	NA	0	NA
"ENSG00000233068.3_AL391422.2"	0	0	0	NA	1.02828570340094	NA
"ENSG00000233069.1_AL663074.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233070.1_ZFY-AS1"	NA	NA	NA	0	0	0
"ENSG00000233071.3_RPSAP59"	NA	NA	NA	NA	NA	NA
"ENSG00000233072.1_RPS15AP6"	0	-1.14513333321221	0	NA	0	NA
"ENSG00000233073.2_GRM3-AS1"	0	0	0	0	0	0
"ENSG00000233077.1_LINC01271"	0	0	0	0	-0.5193305249854	0
"ENSG00000233078.1_AL355994.3"	NA	NA	NA	NA	NA	NA
"ENSG00000233079.3_LINC01755"	NA	NA	NA	NA	0	NA
"ENSG00000233080.3_LINC01399"	0	0	0	0	0	0
"ENSG00000233081.1_AL353764.1"	0	0	0	0	0	0
"ENSG00000233082.1_AC073094.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233083.1_FTH1P6"	NA	NA	NA	NA	NA	NA
"ENSG00000233084.2_RPL23AP25"	0	0	0	NA	-0.471617655724178	NA
"ENSG00000233085.5_BX322234.2"	NA	0	NA	NA	0	NA
"ENSG00000233086.8_LNCARSR"	NA	0	NA	NA	0	NA
"ENSG00000233087.7_RAB6D"	0	-0.480425841179599	0	0	0	0
"ENSG00000233090.1_AC015922.1"	NA	0	NA	NA	0	NA
"ENSG00000233093.6_LINC00892"	0	0.563691257672809	0	0	0	0
"ENSG00000233096.1_AC099541.1"	NA	0	NA	NA	0	NA
"ENSG00000233098.9_CCDC144NL-AS1"	0	0	0	0	0	0
"ENSG00000233099.1_AC095030.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233101.10_HOXB-AS3"	0	0	0	0	0	0
"ENSG00000233103.1_AL133329.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233105.1_AC103563.5"	NA	NA	NA	NA	NA	NA
"ENSG00000233106.1_RPL12P3"	NA	NA	NA	NA	NA	NA
"ENSG00000233107.1_SUCLA2P2"	NA	NA	NA	NA	NA	NA
"ENSG00000233108.1_GLCCI1-DT"	0	-0.485949447319144	0	NA	-0.732305658197399	0
"ENSG00000233109.4_AC013701.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233110.1_AC093797.1"	0	0	0	0	0	0
"ENSG00000233111.1_RAB1C"	0	0	0	NA	0	0
"ENSG00000233114.2_AL358075.3"	NA	-1.78278591327099	NA	NA	NA	NA
"ENSG00000233115.4_FAM90A11P"	NA	NA	NA	NA	NA	NA
"ENSG00000233117.4_LINC00702"	0	0	0	0	0	0
"ENSG00000233118.2_UBE2V1P8"	NA	NA	NA	NA	NA	NA
"ENSG00000233120.1_USP9YP15"	NA	NA	NA	NA	NA	NA
"ENSG00000233121.1_VN1R20P"	0	0	0	NA	0	NA
"ENSG00000233122.2_CTAGE7P"	0	0	0	0	0	0
"ENSG00000233123.1_LINC01007"	NA	NA	NA	NA	NA	NA
"ENSG00000233124.2_LINC00456"	0	-1.25527872400003	0	NA	0	NA
"ENSG00000233125.3_ACTBP12"	0	0	0	NA	0	NA
"ENSG00000233126.3_ZNF736P3Y"	NA	NA	NA	NA	NA	NA
"ENSG00000233128.2_LINC01794"	NA	NA	NA	NA	NA	NA
"ENSG00000233129.1_AL117351.1"	NA	0	NA	NA	NA	NA
"ENSG00000233131.1_RPS15AP14"	0	-0.377459479506817	0	NA	0	NA
"ENSG00000233132.4_FAM90A3P"	NA	NA	NA	NA	NA	NA
"ENSG00000233133.1_AC104451.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233134.1_MTND3P17"	NA	NA	NA	NA	NA	NA
"ENSG00000233135.1_RPS27P18"	NA	NA	NA	NA	NA	NA
"ENSG00000233136.3_USP17L11"	NA	NA	NA	NA	NA	NA
"ENSG00000233138.1_AL023584.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233139.1_AC244636.2"	NA	NA	NA	NA	NA	NA
"ENSG00000233143.2_DIRC3-AS1"	0	0	0	NA	0	0
"ENSG00000233144.1_AL512656.1"	0	0	0	NA	0	0
"ENSG00000233145.1_AL589987.2"	NA	NA	NA	NA	NA	NA
"ENSG00000233146.1_BPIFB5P"	NA	0	NA	NA	NA	NA
"ENSG00000233148.2_SYF2P2"	NA	-1.28758308485882	NA	NA	-1.32018391842785	NA
"ENSG00000233153.6_UBE2E2-AS1"	NA	0	NA	NA	0	NA
"ENSG00000233154.6_LINC01762"	0	0	0	NA	0	0
"ENSG00000233155.1_HMGA1P8"	0	0	0	NA	0	0
"ENSG00000233156.1_HSFY8P"	NA	NA	NA	NA	NA	NA
"ENSG00000233157.1_Z97055.1"	NA	0	NA	NA	0	NA
"ENSG00000233158.1_RPS24P6"	NA	0	NA	NA	0	NA
"ENSG00000233159.1_RPL31P16"	NA	NA	NA	NA	NA	NA
"ENSG00000233162.1_MORF4L1P6"	NA	NA	NA	NA	NA	NA
"ENSG00000233163.1_RPS12P17"	NA	-1.27096222551657	NA	NA	0	NA
"ENSG00000233167.1_EEF1A1P26"	NA	0	NA	NA	0	NA
"ENSG00000233170.4_AC138356.2"	0	0	0	0	0	0
"ENSG00000233173.1_VN1R34P"	NA	NA	NA	NA	NA	NA
"ENSG00000233175.2_AC008105.1"	0	0	0	0	0	0
"ENSG00000233176.3_OR7E157P"	NA	NA	NA	NA	NA	NA
"ENSG00000233178.7_AL161457.2"	0	0	0	0	-0.359505420645311	0
"ENSG00000233179.1_Z82249.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233183.3_AL138889.1"	0	0	0	NA	0	NA
"ENSG00000233184.7_AC093157.1"	0	0	0	0	0	0
"ENSG00000233186.2_KLF4P1"	NA	0	NA	NA	0	NA
"ENSG00000233189.1_RPL12P29"	0	-1.29129036135114	0	NA	0	NA
"ENSG00000233190.1_RPS24P13"	NA	0	NA	NA	0	NA
"ENSG00000233191.2_AC006372.2"	0	0	0	0	0	0
"ENSG00000233193.1_AC005324.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233196.2_AL096803.2"	0	0	0	NA	0	NA
"ENSG00000233197.1_TMEM256P1"	NA	NA	NA	NA	NA	NA
"ENSG00000233198.4_RNF224"	0	0	0	0	0	0
"ENSG00000233200.1_LINC02634"	NA	0	NA	NA	0	NA
"ENSG00000233203.6_DHCR24-DT"	0	0	0	0	0	0
"ENSG00000233204.1_MAPRE1P3"	NA	NA	NA	NA	NA	NA
"ENSG00000233205.1_WBP1P2"	0	0	0	NA	0	NA
"ENSG00000233206.1_RPS3AP1"	NA	NA	NA	NA	NA	NA
"ENSG00000233208.6_LINC00642"	NA	0	NA	NA	0	NA
"ENSG00000233211.2_GRPEL2P1"	NA	NA	NA	NA	NA	NA
"ENSG00000233213.1_KCNJ6-AS1"	NA	NA	NA	NA	NA	NA
"ENSG00000233214.1_AC002511.2"	NA	NA	NA	0	-1.22438910531275	0
"ENSG00000233215.6_LINC01687"	0	0	0	NA	0	0
"ENSG00000233216.1_AL357373.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233217.2_MROH3P"	0	1.14768463662467	0	0	0	0
"ENSG00000233219.1_AC008080.3"	NA	0	NA	NA	0	NA
"ENSG00000233220.3_LINC00167"	0	0	0	NA	0	NA
"ENSG00000233221.7_AC133785.1"	0	0	0	0	-0.887812397085915	0
"ENSG00000233222.2_AL513523.3"	NA	NA	NA	NA	NA	NA
"ENSG00000233223.3_AC016876.1"	0	0	0	-1.14479649554569	0	0
"ENSG00000233225.3_SSBL3P1"	0	0	0	0	0	0
"ENSG00000233228.1_LPCAT2BP"	NA	NA	NA	NA	NA	NA
"ENSG00000233229.1_CNOT7P1"	NA	0	NA	NA	0	NA
"ENSG00000233230.1_AC079807.1"	0	0	0	0	-0.338289371136314	0
"ENSG00000233231.1_HNRNPA1P49"	0	0	0	0	-0.454943858808815	0
"ENSG00000233232.7_NPIPB7"	NA	0	NA	NA	0	NA
"ENSG00000233234.1_AL592464.2"	NA	NA	NA	NA	NA	NA
"ENSG00000233235.1_BX119321.1"	NA	0	NA	NA	0	NA
"ENSG00000233236.1_LINC02573"	NA	NA	NA	NA	NA	NA
"ENSG00000233237.8_LINC00472"	0	0	0	0	0	0
"ENSG00000233238.1_DEFA9P"	NA	NA	NA	NA	-2.94175295180444	NA
"ENSG00000233242.3_AL512604.2"	0	-1.01378674142028	0	NA	-1.51831881085802	0
"ENSG00000233243.1_VKORC1P1"	NA	NA	NA	NA	NA	NA
"ENSG00000233246.1_PHC2-AS1"	0	0	0	NA	-0.776672648883083	0
"ENSG00000233247.3_UBE2E4P"	0	0	0	0	0	0
"ENSG00000233248.1_MTND6P9"	NA	NA	NA	NA	NA	NA
"ENSG00000233250.1_AC233728.1"	0	0	0	0	0	0
"ENSG00000233251.8_AC007743.1"	0	0	0	0	0	0
"ENSG00000233252.1_CRIP1P1"	NA	NA	NA	NA	NA	NA
"ENSG00000233254.1_RPL21P134"	0	0	0	0	0	0
"ENSG00000233256.1_AL355870.1"	0	0.805037602665403	0	NA	0	NA
"ENSG00000233258.1_AL390786.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233259.4_FABP3P2"	NA	NA	NA	NA	NA	NA
"ENSG00000233260.1_RPSAP63"	NA	0	NA	NA	0	NA
"ENSG00000233261.3_FAM238A"	0	0	0	NA	0	NA
"ENSG00000233262.1_AL356134.1"	NA	0	NA	NA	NA	NA
"ENSG00000233263.1_CAPZA1P4"	NA	NA	NA	NA	NA	NA
"ENSG00000233264.2_AC006042.2"	0	-0.71823929090328	0	0	-0.672750619007354	0
"ENSG00000233266.1_HMGB1P31"	0	0	0	0	0	0
"ENSG00000233268.3_AL691449.1"	NA	0	NA	NA	NA	NA
"ENSG00000233270.1_SNRPEP4"	0	0	0	0	0	0
"ENSG00000233271.1_AL590440.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233272.1_PNPT1P2"	NA	NA	NA	NA	NA	NA
"ENSG00000233273.1_AMMECR1LP1"	NA	NA	NA	NA	NA	NA
"ENSG00000233275.1_AC009238.2"	NA	0	NA	NA	NA	NA
"ENSG00000233276.7_GPX1"	0	0	0	0	0	0
"ENSG00000233277.1_LINC01728"	NA	NA	NA	NA	NA	NA
"ENSG00000233278.1_RPS26P2"	NA	0	NA	NA	0	NA
"ENSG00000233285.1_MTCYBP10"	NA	NA	NA	NA	NA	NA
"ENSG00000233286.1_MTND3P10"	NA	0	NA	NA	0	NA
"ENSG00000233287.1_AC009362.1"	0	-0.883609370685994	0	NA	0	NA
"ENSG00000233288.2_AC092447.5"	0	0	0	NA	0	NA
"ENSG00000233290.3_AL157944.1"	NA	0	NA	NA	0	NA
"ENSG00000233291.1_RPL7AP61"	NA	NA	NA	NA	NA	NA
"ENSG00000233292.1_AL513533.1"	0	0	0	NA	0	NA
"ENSG00000233293.1_AL133343.2"	0	-1.5292059621907	0	NA	-1.28662596907258	NA
"ENSG00000233295.3_FAM90A20P"	0	0	0	NA	0	NA
"ENSG00000233296.2_TMEM18-DT"	0	0	0	NA	0	NA
"ENSG00000233297.4_RASA4DP"	0	0	0	0	0	0
"ENSG00000233299.1_HIGD1AP4"	NA	NA	NA	NA	NA	NA
"ENSG00000233300.1_EIF4A1P1"	NA	NA	NA	NA	NA	NA
"ENSG00000233301.1_OR4C14P"	NA	NA	NA	NA	NA	NA
"ENSG00000233303.1_XXYLT1-AS1"	0	0	0	NA	0	NA
"ENSG00000233304.7_LINC01346"	NA	0	NA	NA	-2.06192788143245	NA
"ENSG00000233306.2_TRGV2"	0	0	0	0	0	0
"ENSG00000233307.1_SRSF3P6"	NA	NA	NA	NA	NA	NA
"ENSG00000233308.2_OSTN-AS1"	0	0	0	NA	0	0
"ENSG00000233309.1_RPS6P12"	0	0	0	NA	0	0
"ENSG00000233311.1_MTCO1P54"	NA	NA	NA	NA	NA	NA
"ENSG00000233313.2_HMGA1P5"	NA	NA	NA	NA	NA	NA
"ENSG00000233316.4_DSCR10"	NA	0	NA	NA	0	NA
"ENSG00000233318.2_RPL31P45"	NA	NA	NA	NA	NA	NA
"ENSG00000233319.1_PPIAP32"	NA	0	NA	NA	NA	NA
"ENSG00000233321.2_LINC02669"	0	0	0	0	0	0
"ENSG00000233324.1_EEF1A1P34"	NA	-0.806608287699321	NA	NA	0	NA
"ENSG00000233325.3_MIPEPP3"	0	0	0	0	0	0
"ENSG00000233327.11_USP32P2"	0	0	0	NA	0	0
"ENSG00000233328.3_PFN1P1"	0	0	0	0	0	0
"ENSG00000233329.1_RPS16P3"	NA	NA	NA	NA	NA	NA
"ENSG00000233330.1_AL078581.2"	0	0	0	0	0	0
"ENSG00000233332.1_AL122008.3"	0	0	0	0	0	0
"ENSG00000233333.2_RNFT1P2"	NA	NA	NA	NA	NA	NA
"ENSG00000233334.3_FAM53B-AS1"	0	0	0	NA	0	NA
"ENSG00000233335.1_RPL36AP14"	NA	NA	NA	NA	NA	NA
"ENSG00000233336.1_AC245056.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233337.1_UBE2FP3"	0	-0.354117004938376	0	0	0	0
"ENSG00000233338.1_TLR8-AS1"	0	0	0	0	1.22617880524739	0
"ENSG00000233339.1_AC018878.1"	NA	-2.15470067818706	NA	NA	0	NA
"ENSG00000233340.1_AL139120.1"	NA	0	NA	NA	NA	NA
"ENSG00000233342.2_AL139393.2"	NA	0	NA	NA	0	NA
"ENSG00000233343.1_ATP6V1G1P4"	NA	0	NA	NA	0	NA
"ENSG00000233347.1_ERP29P1"	0	0	0	0	0	0
"ENSG00000233349.1_LINC00333"	NA	NA	NA	NA	NA	NA
"ENSG00000233351.1_AL356124.2"	0	-0.716846923118734	0	NA	0	NA
"ENSG00000233352.1_AL035660.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233353.1_RPS7P9"	NA	NA	NA	NA	NA	NA
"ENSG00000233354.1_LINC00028"	NA	0	NA	NA	0	NA
"ENSG00000233355.7_CHRM3-AS2"	0	0	0	0	0	0
"ENSG00000233357.2_RPL30P15"	NA	NA	NA	NA	NA	NA
"ENSG00000233358.2_AL035401.1"	0	0	0	NA	0	NA
"ENSG00000233359.2_AC114485.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233360.4_PDXP-DT"	0	0	0	NA	0	0
"ENSG00000233363.1_AC006019.2"	NA	NA	NA	NA	NA	NA
"ENSG00000233365.2_AL121956.1"	0	0	0	NA	0	NA
"ENSG00000233366.1_ZNF90P2"	NA	NA	NA	NA	NA	NA
"ENSG00000233367.1_AL133480.1"	NA	-1.47084494994792	NA	NA	0	NA
"ENSG00000233369.7_GTF2IP4"	0	0	0	0	0	0
"ENSG00000233370.1_ACTR1AP1"	NA	-1.2052446725679	NA	NA	0	NA
"ENSG00000233372.1_AL137076.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233376.1_AL117382.2"	NA	NA	NA	NA	NA	NA
"ENSG00000233377.1_MTND4P20"	0	2.6017386482285	0	0	2.03730055569402	0
"ENSG00000233378.1_USP9YP34"	NA	NA	NA	NA	NA	NA
"ENSG00000233379.2_AL139002.1"	NA	0	NA	NA	0	NA
"ENSG00000233380.1_RPS2P48"	0	0	0	NA	0	0
"ENSG00000233381.3_AK4P3"	0	0	0	NA	0	NA
"ENSG00000233382.7_NKAPP1"	0	0	0	0	0	0
"ENSG00000233383.1_AC073089.1"	NA	0	NA	NA	NA	NA
"ENSG00000233384.3_CNIH3-AS2"	0	0	0	-2.69249851195578	0	-2.73434337738642
"ENSG00000233385.1_MTCO3P8"	NA	NA	NA	NA	NA	NA
"ENSG00000233387.1_IATPR"	0	0	0	NA	0	NA
"ENSG00000233388.2_AL022334.1"	NA	0	NA	NA	0	NA
"ENSG00000233392.5_UICLM"	0	0.753050119653313	0	0	0	0
"ENSG00000233393.1_AP000688.2"	NA	NA	NA	0	1.12398495476414	0
"ENSG00000233395.2_LINC00841"	NA	0	NA	NA	0	NA
"ENSG00000233396.8_LINC01719"	0	0	0	0	0	0
"ENSG00000233397.3_AC008063.1"	0	0	0	NA	-2.4090690502135	NA
"ENSG00000233399.2_LINC01648"	NA	0	NA	NA	0	NA
"ENSG00000233401.1_PRKAR1AP1"	NA	-0.985445716868144	NA	NA	0	NA
"ENSG00000233402.1_TARDBPP1"	NA	NA	NA	NA	NA	NA
"ENSG00000233403.1_AC121342.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233405.2_LINC01046"	NA	NA	NA	NA	0	NA
"ENSG00000233406.5_AL162430.1"	0	-0.454874573872383	0	0	0	0
"ENSG00000233407.1_AL592182.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233408.1_AP000534.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233409.1_FANK1-AS1"	NA	NA	NA	NA	NA	NA
"ENSG00000233410.1_LINC01222"	NA	NA	NA	NA	NA	NA
"ENSG00000233411.1_AL359962.1"	NA	NA	NA	NA	NA	NA
"ENSG00000233412.5_OR5H15"	NA	NA	NA	NA	NA	NA
"ENSG00000233415.1_AL133419.1"	NA	NA	NA	NA	NA	NA
